Gas;Brake;Fuel;Gear;Rpms;SteerAngle;SpeedKmh;Heading;Pitch;Roll;BrakeTemp_front_left;BrakeTemp_front_right;BrakeTemp_rear_left;BrakeTemp_rear_right;TyreTempI_front_left;TyreTempI_front_right;TyreTempI_rear_left;TyreTempI_rear_right;TyreTempM_front_left;TyreTempM_front_right;TyreTempM_rear_left;TyreTempM_rear_right;TyreTempO_front_left;TyreTempO_front_right;TyreTempO_rear_left;TyreTempO_rear_right;isNewLap
1;0;65;7;8544;-0.0016912501;266.35852;-1.2517577;0.014925506;-0.022048716;154.99902;155.28133;124.84868;124.95007;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8554;-0.0015785;266.5051;-1.2520658;0.015236187;-0.022045886;154.05138;154.33162;124.29676;124.39763;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8551;-0.00146575;266.69397;-1.2527032;0.01333815;-0.022967812;153.10974;153.38802;123.7474;123.84773;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8563;-0.00146575;266.82584;-1.2528051;0.013090419;-0.024642058;152.26767;152.54417;123.25528;123.35513;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8582;-0.00146575;266.96713;-1.2531008;0.014774417;-0.02586629;151.24539;151.51973;122.65678;122.75605;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8577;-0.0020295;267.13724;-1.2528763;0.0146497665;-0.024678841;150.32227;150.59467;122.11532;122.21406;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8576;-0.0020295;267.29056;-1.2535781;0.013904408;-0.024991525;149.4966;149.76723;121.63021;121.72847;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8587;-0.0020295;267.44193;-1.2546138;0.014442023;-0.025576819;148.49422;148.76273;121.04022;121.1379;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8591;-0.0020295;267.58432;-1.2555541;0.014478849;-0.023648813;147.5893;147.85585;120.50659;120.603745;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8597;-0.0020295;267.72772;-1.2557927;0.015774865;-0.023950914;146.6905;146.9551;119.975586;120.07223;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8599;-0.0025932502;267.87366;-1.2561655;0.0162941;-0.021794623;145.79755;146.06027;119.44712;119.54325;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8607;-0.00304425;267.9959;-1.2566974;0.016988188;-0.024222976;144.91061;145.17146;118.92127;119.01689;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8606;-0.00304425;268.1296;-1.2577524;0.018085599;-0.024692658;144.02962;144.2886;118.398;118.49311;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8614;-0.00304425;268.25412;-1.2585473;0.019712564;-0.024056533;143.15453;143.4117;117.87731;117.971924;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8613;-0.00304425;268.39163;-1.2594755;0.019884253;-0.023312245;142.28525;142.5406;117.35917;117.45328;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8619;-0.00281875;268.5217;-1.2600389;0.020435072;-0.025054984;141.42186;141.67537;116.84358;116.937195;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8628;-0.002255;268.62726;-1.260644;0.020534603;-0.026562305;140.4789;140.73042;116.27945;116.3725;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8621;-0.002255;268.7463;-1.2613057;0.02072691;-0.02629752;139.71255;139.96246;115.820145;115.91275;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8631;-0.002255;268.84283;-1.2619488;0.021061081;-0.024993056;138.86658;139.11472;115.312256;115.404366;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8629;-0.002255;268.9571;-1.2624259;0.021670396;-0.023855347;138.02635;138.27272;114.806915;114.89852;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8637;-0.002255;269.05634;-1.2630622;0.022762945;-0.022681592;137.19186;137.43646;114.30411;114.395226;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8626;-0.002255;269.1878;-1.2638166;0.020904602;-0.021667996;136.36287;136.60571;113.80373;113.89435;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8642;-0.002255;269.28168;-1.2644304;0.021024212;-0.02179958;135.53969;135.7808;113.30597;113.39609;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8644;-0.002255;269.37122;-1.2649634;0.020871455;-0.021388927;134.7221;134.96147;112.81069;112.90033;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8660;-0.00191675;269.44357;-1.2656126;0.023264522;-0.021948252;133.91025;134.1479;112.31801;112.407166;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8664;-0.0012402501;269.51337;-1.2657806;0.026757017;-0.02066648;133.10408;133.34001;111.827896;111.91657;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8663;-0.0012402501;269.6047;-1.2655734;0.029898273;-0.020472372;132.30328;132.53752;111.34017;111.428375;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8656;-0.001353;269.6978;-1.2653031;0.030423816;-0.021325627;131.58723;131.81998;110.903336;110.991104;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8653;-0.0012402501;269.79916;-1.2653927;0.029913886;-0.021856973;130.71806;130.94897;110.372116;110.459366;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8659;-0.0012402501;269.8763;-1.2658342;0.028834963;-0.021313228;129.93369;130.16295;109.89183;109.9786;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8653;-0.0015785;269.96365;-1.26664;0.026999956;-0.019653218;129.15468;129.38228;109.41395;109.50026;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8663;-0.00146575;270.02142;-1.2672257;0.027243085;-0.019261157;128.30415;128.52995;108.89122;108.97702;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8669;-0.00146575;270.07285;-1.2676749;0.02815624;-0.017724542;127.613144;127.83747;108.46576;108.55115;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8673;-0.001804;270.1238;-1.2679998;0.029898373;-0.016534714;126.85043;127.073166;107.99537;108.0803;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8682;-0.0015785;270.1805;-1.2683022;0.03320415;-0.016449658;126.01767;126.23864;107.4808;107.56523;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8676;-0.001804;270.26706;-1.2680715;0.033289038;-0.01771278;125.34085;125.56039;107.061844;107.14586;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8670;-0.0016912501;270.32822;-1.2680098;0.03205777;-0.018641828;124.593895;124.81185;106.59868;106.682236;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8666;-0.001353;270.39508;-1.2686814;0.03186271;-0.01927974;123.85215;124.06853;106.13791;106.221016;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8670;-0.00101475;270.45828;-1.2693325;0.031152036;-0.021068292;123.11558;123.3304;105.67953;105.762184;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8688;-0.0012402501;270.48828;-1.2699373;0.031696353;-0.02248942;122.31146;122.52461;105.17819;105.26035;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8673;-0.0006765;270.55377;-1.270435;0.030785056;-0.022363069;121.65802;121.86978;104.77004;104.85181;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8683;0.0011275;270.5932;-1.2703153;0.032088216;-0.021754757;120.865105;121.07519;104.27389;104.35516;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8680;0.001353;270.6543;-1.2693089;0.03187411;-0.0214391;120.22081;120.429535;103.87002;103.95089;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8692;0.0015785;270.69156;-1.2680749;0.03289759;-0.019099988;119.509796;119.71702;103.42355;103.50398;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8692;0.0038335;270.74408;-1.2667196;0.032982778;-0.018714828;118.803734;119.00945;102.9794;103.05941;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8684;0.0047355;270.79352;-1.2649686;0.03248724;-0.018740224;118.10259;118.30685;102.537544;102.61714;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8698;0.00372075;270.81146;-1.2631629;0.034529723;-0.015592877;117.475975;117.6789;102.14199;102.22119;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8693;0.002706;270.87354;-1.2616574;0.034653343;-0.01781329;116.715294;116.91661;101.66096;101.739655;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8704;0.00033825;270.9052;-1.2609435;0.035906278;-0.018823488;116.028984;116.22885;101.22611;101.30439;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8688;-0.0011275;270.97806;-1.2610346;0.033358622;-0.022870481;115.34732;115.545746;100.79343;100.871284;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8698;0.00011275;270.9988;-1.2621349;0.033982195;-0.022473622;114.670654;114.867645;100.363144;100.44058;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8708;0.0011275;271.01187;-1.262268;0.035458677;-0.022260474;113.99883;114.194405;99.93517;100.01221;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8697;0.0032697502;271.0692;-1.2615832;0.03534028;-0.022723172;113.33162;113.52578;99.50939;99.58599;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8699;0.00372075;271.1055;-1.2599213;0.036428973;-0.019562868;112.66915;112.86193;99.08587;99.16207;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8697;0.0006765;271.15033;-1.2576367;0.035727087;-0.01884309;112.011345;112.20272;98.664566;98.74036;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8690;-0.00056375;271.1917;-1.2579079;0.034636747;-0.017888049;111.35818;111.54817;98.24548;98.32086;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8704;0.000451;271.18378;-1.2587217;0.03669367;-0.019496454;110.70985;110.89847;97.828735;97.90373;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8686;0.00033825;271.25754;-1.2581509;0.03558457;-0.022630889;110.06586;110.25312;97.41405;97.488655;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8706;0.0002255;271.28876;-1.2584163;0.034264103;-0.01848514;109.42646;109.61238;97.001595;97.075806;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8719;0.0015785;271.2492;-1.2576362;0.039266102;-0.018784352;108.728775;108.91323;96.55069;96.62445;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8692;0.003608;271.3166;-1.2572689;0.03734669;-0.017898448;108.161606;108.34488;96.18348;96.256874;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8709;0.0038335;271.32645;-1.2553252;0.04069646;-0.022614505;107.535965;107.717926;95.777725;95.85071;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8720;0.0011275;271.32153;-1.2533728;0.04366421;-0.022036696;106.91481;107.09549;95.37414;95.44674;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8703;0.00304425;271.35812;-1.25348;0.043702796;-0.023127072;106.359436;106.538956;95.01269;95.08493;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;7;8713;0.00575025;271.36923;-1.2520998;0.044926446;-0.023710221;105.62462;105.80258;94.53353;94.60531;0;0;0;0;0;0;0;0;0;0;0;0;0
0.77734995;0.16660005;65;7;8620;0.00529925;271.17365;-1.2492088;0.04421012;-0.021353573;112.79324;112.92954;97.10325;97.17468;0;0;0;0;0;0;0;0;0;0;0;0;0
0.11110002;0.56340003;65;7;8408;0.00507375;268.4012;-1.2472299;0.036892418;-0.021625673;138.32368;138.864;106.95578;107.026024;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.9285;65;7;8119;0.0038335;262.31674;-1.2463795;0.026000045;-0.021734536;172.94334;172.70021;120.126205;120.19236;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;7;7775;0.0015785;255.345;-1.2422764;0.018716993;-0.018183067;199.94258;199.87047;130.15392;130.21974;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;7;7722;-0.00033825;247.70522;-1.2387602;0.018831892;-0.020211268;223.8857;222.98769;139.20744;139.25714;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;7;7383;-0.00056375;240.13885;-1.2350973;0.018110318;-0.020596923;245.42632;244.76073;147.68507;147.66075;0;0;0;0;0;0;0;0;0;0;0;0;0
0.868496;1;65;1;8034;-0.0002255;233.55396;-1.2349478;0.017602064;-0.022892794;267.28183;267.27054;156.0096;156.04959;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;6;7957;0.00101475;226.84023;-1.2355878;0.0172497;-0.02330393;287.72372;288.29187;164.07727;164.11707;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;6;7876;0.0038335;220.67607;-1.2349751;0.016613478;-0.02265841;305.27936;305.93878;170.95764;170.99725;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;6;7658;0.0059757503;213.09471;-1.2331483;0.015906194;-0.023397613;327.4695;328.12515;179.12653;179.15254;0;0;0;0;0;0;0;0;0;0;0;0;0
0.5;1;65;1;7343;0.009358251;207.00801;-1.2298397;0.01499974;-0.022982161;346.1711;346.30573;186.34834;186.30228;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;5;8675;0.011951501;200.94676;-1.2242295;0.01567047;-0.020155074;364.52133;364.78134;193.5338;193.4631;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;65;5;8171;0.01228975;195.26524;-1.2181469;0.014669232;-0.019489028;379.71402;379.86978;199.30269;199.27412;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.992;65;5;8007;0.01499575;189.12213;-1.2086396;0.0154304635;-0.017597288;396.40808;395.7343;205.79176;205.7558;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.865;65;5;7722;0.0200695;182.72691;-1.195294;0.01545047;-0.01648185;410.58093;409.1949;210.86565;210.79501;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.73010004;65;5;7530;0.023903001;177.36021;-1.1824847;0.015866479;-0.016096422;419.07217;417.76343;214.23695;214.1494;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.16660005;65;5;7483;0.0245795;173.33673;-1.1641262;0.018782482;-0.016278971;410.15936;408.91385;210.82169;210.73337;0;0;0;0;0;0;0;0;0;0;0;0;0
0.24599999;0;65;5;7534;0.019505752;172.23785;-1.1389467;0.02335875;-0.017823344;403.97525;402.84192;208.551;208.47539;0;0;0;0;0;0;0;0;0;0;0;0;0
0.65235;0;65;5;7659;0.018603751;171.90681;-1.1211226;0.023908775;-0.020418786;402.1533;401.02573;207.8949;207.81956;0;0;0;0;0;0;0;0;0;0;0;0;0
0.70309997;0;65;5;7622;0.029653251;172.32324;-1.1078093;0.023428397;-0.02382379;400.32806;399.20627;207.23654;207.1615;0;0;0;0;0;0;0;0;0;0;0;0;0
0.83984995;0;65;5;7670;0.03348675;172.86497;-1.0930195;0.023965538;-0.025510859;398.50607;397.38998;206.57834;206.50356;0;0;0;0;0;0;0;0;0;0;0;0;0
0.98829997;0;65;5;7749;0.023903001;173.76727;-1.0782596;0.020377832;-0.028518355;396.68036;395.56998;205.91772;205.84322;0;0;0;0;0;0;0;0;0;0;0;0;0
0.98045;0;65;5;7758;0.022099001;174.88219;-1.0655615;0.01963582;-0.030262848;395.03278;393.92755;205.32059;205.24637;0;0;0;0;0;0;0;0;0;0;0;0;0
0.95309997;0;65;5;7799;0.0331485;176.00887;-1.054348;0.017450955;-0.030425355;393.01855;391.91965;204.58942;204.5155;0;0;0;0;0;0;0;0;0;0;0;0;0
0.9492;0;65;5;7849;0.03551625;177.08344;-1.0373429;0.017098559;-0.029833779;391.18787;390.09467;203.92372;203.8501;0;0;0;0;0;0;0;0;0;0;0;0;0
0.9492;0;65;5;7898;0.0322465;178.12077;-1.0193018;0.015106466;-0.031292006;389.35712;388.26962;203.25693;203.18361;0;0;0;0;0;0;0;0;0;0;0;0;0
0.9492;0;65;5;7930;0.035629;179.057;-1.0030941;0.015221017;-0.031709913;387.5264;386.4447;202.58908;202.51604;0;0;0;0;0;0;0;0;0;0;0;0;0
0.93359995;0;65;5;7975;0.05175225;180.0715;-0.9820701;0.015573316;-0.03174876;385.69693;384.62094;201.92065;201.84787;0;0;0;0;0;0;0;0;0;0;0;0;0
0.91015;0;65;5;8027;0.065846;180.91545;-0.95802474;0.013431233;-0.033233516;383.86945;382.79913;201.25186;201.17932;0;0;0;0;0;0;0;0;0;0;0;0;0
0.89454997;0;65;5;8074;0.064042;181.6528;-0.9287302;0.012222967;-0.031013943;382.0457;380.981;200.58333;200.51108;0;0;0;0;0;0;0;0;0;0;0;0;0
0.88670003;0;65;5;8112;0.05400725;182.32722;-0.90010524;0.009835993;-0.032598406;380.2264;379.16736;199.9154;199.84344;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8672;0;65;5;8142;0.064944;182.96272;-0.87550884;0.0074261385;-0.036644846;378.41104;377.35773;199.24791;199.17622;0;0;0;0;0;0;0;0;0;0;0;0;0
0.84765;0;65;5;8149;0.070356004;183.57278;-0.8502655;0.0052066073;-0.03558438;376.59995;375.5524;198.58095;198.50955;0;0;0;0;0;0;0;0;0;0;0;0;0
0.85155;0;65;5;8151;0.06009575;184.10643;-0.8238754;0.003911834;-0.03768073;374.7942;373.7522;197.91486;197.84373;0;0;0;0;0;0;0;0;0;0;0;0;0
0.85934997;0;65;5;8166;0.061674252;184.69736;-0.7944233;0.005635905;-0.0312702;372.99298;371.9565;197.2494;197.17856;0;0;0;0;0;0;0;0;0;0;0;0;0
0.8672;0;65;5;8205;0.075768;185.31784;-0.7754262;-0.0017817831;-0.043764338;371.19516;370.16425;196.58414;196.5136;0;0;0;0;0;0;0;0;0;0;0;0;0
0.85934997;0;65;5;8277;0.086592;185.68666;-0.74576586;-0.00032863085;-0.0384385;369.40482;368.37943;195.92062;195.85036;0;0;0;0;0;0;0;0;0;0;0;0;0
0.84375;0;65;5;8291;0.109029256;186.20901;-0.70524454;0.0028406763;-0.03750761;367.6195;366.59967;195.25793;195.18793;0;0;0;0;0;0;0;0;0;0;0;0;0
0.76954997;0;65;5;8261;0.13135375;186.50967;-0.67542374;0.0021870183;-0.039544534;365.84122;364.8268;194.59683;194.52713;0;0;0;0;0;0;0;0;0;0;0;0;0
0.5703;0;65;5;8185;0.147026;186.50957;-0.6373259;0.0059790337;-0.03261819;364.0764;363.06744;193.93976;193.87033;0;0;0;0;0;0;0;0;0;0;0;0;0
0.32535;0;65;5;8118;0.1643895;186.00014;-0.6091631;0.0020324227;-0.03523584;362.32922;361.32568;193.28831;193.21913;0;0;0;0;0;0;0;0;0;0;0;0;0
0.31345;0;65;5;8103;0.1752135;185.10973;-0.57320356;0.0006896494;-0.026505617;360.6039;359.60565;192.6441;192.57518;0;0;0;0;0;0;0;0;0;0;0;0;0
0.49995;0;65;5;8114;0.1851355;184.38521;-0.5341437;-0.0017541223;-0.026348151;358.89297;357.89996;192.00433;191.93565;0;0;0;0;0;0;0;0;0;0;0;0;0
0.75;0;65;5;8197;0.2027245;184.19157;-0.5032864;-0.0067872326;-0.026064474;357.18842;356.20062;191.36598;191.29755;0;0;0;0;0;0;0;0;0;0;0;0;0
0.9297;0;65;5;8260;0.22820601;184.39656;-0.4771647;-0.008015846;-0.024517681;355.31766;354.3356;190.66425;190.5961;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8278;0.23440725;184.95114;-0.46035537;-0.0070393165;-0.025508085;353.78735;352.81003;190.08936;190.02142;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8281;0.21738201;185.71562;-0.4377853;-0.004837528;-0.021043833;352.08673;351.1146;189.4495;189.3818;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8323;0.21298476;186.60213;-0.40866685;-0.006081309;-0.018477289;350.3879;349.42102;188.80933;188.74191;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8351;0.2288825;187.41772;-0.38492128;-0.0106270835;-0.022651533;348.69073;347.72903;188.16875;188.10161;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8353;0.24793726;188.24979;-0.35325357;-0.011019838;-0.014147444;346.8281;345.87216;187.4646;187.39775;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8388;0.257521;188.93991;-0.33125705;-0.0139646;-0.017375033;345.3068;344.35547;186.88857;186.82198;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8447;0.2618055;189.65427;-0.30621335;-0.01536392;-0.014806882;343.6193;342.67313;186.24872;186.18234;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8493;0.25808477;190.40514;-0.27845538;-0.01663325;-0.014705115;341.93494;340.99393;185.60902;185.54291;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8522;0.24692251;191.16486;-0.25391516;-0.01898533;-0.016880022;340.2529;339.31705;184.96925;184.90335;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8545;0.234069;191.9366;-0.23017588;-0.021647118;-0.016963292;338.57346;337.64276;184.32945;184.26385;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8578;0.21907325;192.66599;-0.20378132;-0.022558898;-0.014904212;336.89774;335.97217;183.69005;183.62474;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8618;0.1891945;193.4046;-0.17663208;-0.022941893;-0.013887342;335.225;334.30453;183.05078;182.98576;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8637;0.14601126;194.21773;-0.1467544;-0.021733098;-0.013685011;333.55496;332.63965;182.41158;182.3468;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8670;0.10654876;194.97449;-0.11948485;-0.020881128;-0.014110279;331.88782;330.9776;181.77246;181.70796;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8659;0.062801756;195.84947;-0.091143616;-0.020272627;-0.014684025;330.05685;329.15216;181.06937;181.00514;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8714;0.0317955;196.59332;-0.07032797;-0.019447887;-0.016451115;328.56097;327.66092;180.4941;180.4301;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8754;0.0087945005;197.57593;-0.05705838;-0.019707173;-0.019638423;326.89948;326.00446;179.8541;179.79039;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8783;0.0038335;198.6667;-0.055830557;-0.021157099;-0.023775285;325.23773;324.34778;179.21301;179.14954;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8824;0.00732875;199.68591;-0.057063084;-0.01997685;-0.027895864;323.57736;322.69244;178.57143;178.5082;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7998;0.0137555;200.08574;-0.055131443;-0.020850305;-0.027281098;321.7639;320.88446;177.8695;177.80656;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7699;0.021648;201.0945;-0.04801252;-0.018816302;-0.02444505;320.2745;319.3995;177.2921;177.2294;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7614;0.020746002;202.08992;-0.035743352;-0.020439256;-0.022114007;318.624;317.754;176.65126;176.58885;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7601;0.011275;203.0588;-0.02490717;-0.021115854;-0.020859966;316.97556;316.11047;176.0102;175.94806;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7624;0.00236775;203.95988;-0.019904247;-0.021246469;-0.022779416;315.32947;314.46936;175.36903;175.30717;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7655;-0.0046227504;204.95744;-0.020786388;-0.021157222;-0.024196466;313.6856;312.83044;174.72772;174.6661;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7695;-0.005863;205.88437;-0.02448579;-0.017858535;-0.028093321;312.04443;311.19424;174.0864;174.02509;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7723;-0.005863;206.77315;-0.027936012;-0.01876549;-0.029662387;310.40558;309.56033;173.44496;173.38393;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7760;-0.00823075;207.76187;-0.03208797;-0.01819658;-0.030016435;308.76953;307.92923;172.80359;172.74286;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7791;-0.00823075;208.57419;-0.035614967;-0.01795828;-0.02877094;307.29965;306.46375;172.22647;172.16602;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7827;-0.00575025;209.60527;-0.039085526;-0.017131396;-0.028732965;305.3435;304.5135;171.45714;171.39697;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7855;-0.004059;210.4074;-0.041260246;-0.016766997;-0.026285514;303.87927;303.0537;170.88028;170.82039;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7888;-0.003157;211.28297;-0.042835616;-0.01580798;-0.024081232;302.25552;301.43488;170.23962;170.17998;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7921;-0.0006765;212.17534;-0.043485157;-0.015743744;-0.023357721;300.63516;299.81937;169.5992;169.53983;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7949;-0.00191675;213.00005;-0.04385589;-0.015954306;-0.02187254;299.01804;298.2071;168.95906;168.89993;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7979;-0.0034952501;213.87485;-0.045033272;-0.017284937;-0.021126173;297.40424;296.5981;168.31918;168.26035;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8013;-0.0025932502;214.76566;-0.04693447;-0.018589223;-0.02066045;295.79428;294.99295;167.6798;167.6212;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8041;-0.001804;215.5676;-0.04864964;-0.019606866;-0.019391952;294.18796;293.39142;167.04079;166.98248;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8075;-0.0006765;216.44405;-0.04936407;-0.019050127;-0.020060426;292.58542;291.79376;166.40228;166.34424;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8102;0.0016912501;217.2444;-0.048984554;-0.020139562;-0.021756593;290.98663;290.19974;165.76419;165.70642;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8137;0.00372075;218.16559;-0.047878258;-0.020754512;-0.01907753;289.2327;288.45105;165.06299;165.00551;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;8164;0.003608;218.939;-0.045727946;-0.020718357;-0.018978614;287.80133;287.02396;164.4898;164.43253;0;0;0;0;0;0;0;0;0;0;0;0;0
0.84765;0.4206;65;6;8092;0.003608;219.3812;-0.04371647;-0.021568347;-0.017874394;299.16205;298.36728;168.83594;168.77888;0;0;0;0;0;0;0;0;0;0;0;0;0
0.031750023;0.9682;65;6;7678;0.003608;214.7577;-0.042363245;-0.032571275;-0.0173757;338.13107;336.32632;183.89793;183.83936;0;0;0;0;0;0;0;0;0;0;0;0;0
